age,workclass,education,education_num,marital_status,occupation,relationship,race,capital_gain,capital_loss,hours_per_week,native_country,sex_encoded,income
32,2,7,2,4,1,2,2,0,0,38,4,0,0
65,3,0,10,2,3,0,4,0,0,73,9,0,0
19,2,3,8,0,3,2,4,0,0,52,9,1,0
84,1,13,8,2,5,0,4,0,0,10,9,1,0
85,2,12,1,1,5,1,4,0,0,42,9,1,0
33,4,4,8,2,10,4,4,0,0,87,9,1,1
88,2,15,3,2,7,5,4,0,0,5,9,0,0
51,2,10,9,2,0,1,4,0,0,23,9,1,0
71,2,6,9,2,9,4,4,0,3331,54,9,1,0
74,2,0,7,4,2,1,4,73469,0,92,9,1,1
60,5,0,9,0,6,4,2,0,0,19,9,1,0
69,2,1,12,4,6,4,4,0,0,11,9,1,0
79,2,12,13,0,8,5,4,0,0,11,5,0,0
47,2,14,11,0,0,1,4,0,0,37,9,0,0
57,2,9,15,2,7,5,4,26424,0,72,9,1,1
57,6,12,10,4,12,5,4,0,0,45,9,1,0
75,2,2,1,3,12,1,4,0,0,55,9,1,1
51,2,4,3,0,6,4,4,0,0,50,9,0,0
39,0,13,3,6,5,2,4,0,0,31,9,0,0
53,3,2,10,2,10,1,4,0,0,40,9,0,0
30,2,4,14,4,5,3,4,0,0,87,7,0,1
42,2,15,5,2,13,0,4,0,0,28,9,1,0
43,2,14,8,2,3,4,4,0,0,30,9,1,0
28,2,7,11,4,10,1,4,0,0,91,9,0,1
68,2,6,5,2,5,3,4,0,0,71,9,1,0
37,2,12,15,0,5,4,4,0,4297,50,9,1,0
23,4,3,11,0,9,1,4,0,0,24,9,0,0
51,2,12,12,0,4,1,4,0,0,80,9,0,0
54,2,8,2,2,13,3,4,0,3229,46,9,0,1
34,2,6,7,4,12,5,4,0,0,5,5,0,0
83,2,0,14,2,13,3,4,0,0,4,9,0,0
61,2,2,7,4,4,5,4,0,0,25,7,1,0
35,2,5,14,2,13,3,4,0,0,7,9,1,0
37,0,4,4,6,10,2,4,0,0,36,9,1,0
79,2,4,13,2,10,5,4,0,4120,70,9,1,0
63,2,15,12,6,11,3,4,2349,0,81,9,0,0
26,2,0,12,4,9,0,4,0,0,86,9,1,0
23,6,6,4,2,13,1,4,0,0,21,9,1,0
75,2,0,2,4,3,1,4,0,0,42,9,0,0
75,2,5,6,0,3,3,4,0,0,88,9,1,1
86,6,5,10,6,13,5,4,0,0,30,9,1,0
34,2,2,9,2,13,2,4,0,2165,46,9,1,0
52,2,2,13,2,0,0,4,0,0,98,9,1,1
84,4,1,15,4,2,4,4,0,0,22,9,1,0
57,2,8,8,2,5,5,2,0,0,17,9,1,0
29,2,8,4,2,5,5,2,0,0,10,9,1,0
76,4,12,13,2,1,3,4,0,0,88,9,1,0
33,2,11,7,4,7,1,4,0,0,12,5,0,0
73,4,4,13,2,12,3,0,0,0,72,9,0,0
46,2,14,8,4,6,4,4,0,0,83,2,0,0
51,2,7,11,4,11,3,4,0,0,93,9,0,0
58,5,5,14,2,12,5,4,0,0,67,9,1,0
49,2,1,11,2,8,2,4,0,0,52,9,1,0
31,4,4,9,0,11,0,4,0,0,17,9,0,0
52,2,13,4,2,10,5,4,0,0,59,9,1,0
77,4,1,13,2,3,4,4,0,0,9,9,1,0
31,2,14,5,2,1,5,4,0,0,62,9,1,1
82,2,9,5,0,4,3,4,0,0,91,9,1,1
70,2,11,11,2,9,4,4,0,0,16,9,1,0
34,2,4,4,2,10,2,4,0,0,60,9,1,0
37,5,13,8,2,5,4,4,0,0,79,9,1,0
59,2,12,9,2,8,5,4,0,0,39,9,0,0
73,4,7,10,0,1,4,1,0,0,74,7,1,0
46,2,15,6,5,6,4,4,32242,0,18,9,1,0
51,2,15,6,0,5,3,4,0,0,89,9,0,1
32,2,11,1,3,12,0,4,0,0,59,9,0,0
42,2,11,1,4,2,3,4,0,0,16,9,1,0
85,1,4,2,4,9,0,4,0,0,38,9,1,1
20,2,0,5,0,9,5,2,66831,0,34,9,1,1
23,2,12,1,0,5,1,4,0,0,71,9,0,0
20,2,1,15,0,8,2,1,0,0,87,9,0,1
81,2,3,13,4,6,5,4,0,0,15,9,1,0
29,2,13,11,4,4,3,4,0,0,70,9,0,1
68,4,15,9,4,1,0,4,40580,0,1,9,1,0
67,2,14,12,4,9,2,4,0,0,53,9,0,0
38,2,2,14,4,3,0,1,0,0,37,9,1,1
38,2,12,15,2,12,1,2,0,0,27,0,0,0
74,2,1,6,0,2,5,4,0,0,7,9,0,0
25,2,9,3,4,5,2,4,0,0,97,9,1,1
73,2,5,2,2,9,0,4,0,0,14,9,0,0
56,6,3,8,4,5,4,4,0,0,72,9,1,0
51,2,14,14,2,9,0,4,0,0,31,9,1,1
57,6,11,5,4,2,0,4,0,0,15,9,0,0
76,2,6,3,0,6,1,4,0,0,38,5,1,0
64,6,9,2,4,12,1,1,0,0,93,9,0,0
72,6,0,14,2,5,1,2,0,0,69,9,0,1
42,2,5,14,4,7,2,4,0,0,20,9,1,0
24,2,3,14,4,0,2,4,0,0,50,9,1,0
45,4,14,2,4,9,2,4,0,0,85,9,0,0
41,5,0,9,4,13,5,4,0,0,43,9,0,0
38,2,1,12,5,6,1,2,0,2874,29,9,1,0
57,2,13,3,2,13,2,4,0,0,18,8,1,0
50,2,2,6,0,4,1,2,93844,0,98,9,1,1
54,4,13,2,2,11,5,4,0,0,30,9,0,0
20,4,14,5,4,12,1,4,0,2127,12,9,0,0
47,5,1,11,2,4,5,4,0,3820,89,9,0,0
59,2,0,15,4,8,3,3,0,0,14,9,0,1
59,2,15,15,2,8,2,4,0,0,15,9,1,0
49,2,0,12,4,2,1,4,73566,0,56,9,1,0
52,2,9,8,4,11,3,4,0,0,17,9,1,0
41,0,14,12,2,6,4,4,0,0,42,9,1,0
87,2,3,15,0,4,2,4,0,0,29,9,0,0
27,2,14,1,5,2,1,2,0,0,98,9,1,0
32,4,10,2,4,13,1,2,60083,0,27,9,1,0
20,4,13,1,2,9,2,4,0,0,47,9,1,1
78,2,15,11,2,5,2,4,0,0,2,9,1,0
37,2,12,5,4,3,5,3,0,0,57,9,1,0
50,1,11,3,0,4,3,4,0,0,93,9,0,0
87,2,7,14,4,0,5,4,0,0,61,9,1,1
21,2,14,12,0,10,2,0,0,0,13,9,1,0
46,2,2,13,4,8,3,4,0,0,30,9,1,0
45,2,0,6,2,12,1,1,0,0,54,9,1,0
69,4,2,4,2,0,5,4,0,0,17,9,1,1
43,2,13,1,2,5,4,4,0,0,60,9,1,0
35,2,14,13,2,10,0,4,0,0,38,9,0,0
44,2,12,7,2,11,3,4,0,0,92,9,0,0
64,5,0,5,2,4,5,4,0,0,22,9,1,0
70,2,11,10,0,10,4,4,0,2990,16,9,1,1
81,2,2,6,4,13,2,4,0,0,26,9,1,1
51,2,8,12,0,11,1,4,0,0,55,9,1,1
64,2,10,5,2,5,2,4,0,0,48,9,0,0
28,3,9,14,4,12,4,4,0,0,86,9,1,0
71,2,12,1,4,7,4,4,0,0,82,9,0,0
37,1,14,6,4,5,2,4,0,124,16,9,1,1
20,4,3,12,0,13,1,4,0,0,31,9,0,0
46,2,0,6,2,9,1,4,0,0,55,9,0,0
56,2,11,14,2,12,5,4,0,0,36,9,0,0
26,0,2,13,4,12,4,4,0,0,53,9,1,1
17,2,0,15,2,7,2,4,0,0,97,9,1,1
57,2,10,8,4,13,0,4,0,0,69,9,1,0
29,2,0,14,2,6,5,4,0,0,69,5,1,1
35,2,1,1,4,0,2,0,0,0,52,9,1,0
78,2,13,8,2,1,5,4,0,0,73,9,0,0
65,6,12,12,2,5,3,4,0,0,85,9,1,1
64,2,15,9,4,11,3,4,0,0,85,9,0,0
35,2,2,2,2,12,0,2,0,0,87,9,0,0
75,4,2,14,2,1,3,4,0,0,74,9,0,1
40,2,13,6,2,5,0,4,0,0,82,9,1,0
30,4,10,15,0,12,5,4,0,0,3,9,1,1
74,2,4,1,2,9,3,4,0,0,52,9,0,0
22,2,12,6,0,1,3,4,0,0,27,9,1,0
54,2,10,13,0,13,3,4,0,0,36,9,1,0
70,2,0,7,4,13,4,4,42657,0,76,9,0,1
79,2,11,4,0,11,3,4,0,0,58,9,1,0
19,2,7,3,2,12,2,4,0,0,93,9,1,0
29,2,10,11,4,9,4,4,0,0,89,5,1,1
52,2,13,13,2,7,3,2,0,0,31,9,1,0
85,2,2,1,0,0,3,4,0,4028,71,9,1,0
39,1,12,15,2,1,5,4,0,0,61,5,0,1
62,1,13,9,4,5,3,4,0,0,69,9,1,1
38,2,0,8,4,0,2,4,61412,0,75,9,1,1
42,2,3,11,2,9,0,4,0,0,55,9,1,0
63,2,10,14,2,3,1,4,0,0,67,9,1,1
71,1,7,1,4,12,1,4,13793,0,1,9,0,0
61,2,8,1,2,5,3,4,0,0,80,9,1,1
70,2,5,4,2,3,2,4,0,0,90,9,0,0
43,2,0,11,4,10,0,4,0,0,13,9,0,0
48,3,3,5,0,11,5,4,0,0,35,9,1,0
58,2,13,3,4,13,1,4,0,0,13,9,0,1
34,2,7,14,2,10,4,4,0,0,66,9,1,1
76,2,2,5,2,8,0,4,6604,0,66,9,1,0
19,2,1,15,4,6,3,4,0,0,53,9,0,1
44,4,9,3,4,12,4,4,0,0,45,9,1,0
54,2,0,8,4,5,0,4,0,0,78,5,1,0
53,2,2,8,2,8,0,4,0,0,13,9,1,0
34,2,5,9,2,3,3,4,0,0,32,9,0,0
22,3,9,10,2,5,4,4,0,0,15,9,1,0
33,2,11,10,0,12,2,4,0,0,90,3,1,1
44,2,2,4,4,10,1,4,0,0,65,9,0,1
65,4,0,11,2,5,5,4,0,0,47,9,1,0
73,4,3,6,2,12,3,3,0,0,44,9,1,0
56,1,13,6,2,5,5,4,0,0,17,0,0,0
81,2,1,6,2,11,0,4,0,0,6,9,1,0
69,6,8,7,2,5,1,4,0,0,23,5,1,1
17,2,12,12,0,7,5,4,0,0,65,0,1,0
36,2,9,9,4,6,1,4,98583,0,48,9,1,1
61,2,9,13,0,5,4,4,0,0,34,9,1,1
38,2,6,7,4,8,4,4,0,0,88,9,0,0
78,2,2,9,2,11,3,4,0,0,68,9,1,0
49,2,9,8,2,8,4,4,0,0,86,9,1,1
17,2,0,9,4,5,1,4,0,0,91,9,1,1
63,2,9,14,4,1,1,3,0,0,87,9,0,1
31,2,0,6,2,2,2,4,0,2946,53,9,1,0
24,2,7,10,2,7,1,4,0,0,67,9,0,1
80,2,6,10,2,6,2,4,0,0,46,9,1,0
66,2,13,2,4,13,0,4,0,2099,94,9,1,0
31,2,8,12,4,11,1,4,0,0,81,9,1,0
53,2,2,13,2,5,0,4,0,0,44,9,1,0
32,2,10,3,6,9,5,4,0,0,38,5,0,0
34,2,1,5,4,2,0,2,0,0,96,9,1,1
68,2,7,12,2,9,2,4,0,0,52,9,1,0
30,5,10,13,2,8,3,4,0,0,30,9,1,0
75,2,7,6,2,6,3,4,0,1667,56,9,0,1
84,2,7,14,2,4,2,3,0,0,91,9,0,0
26,2,10,6,2,10,3,4,0,0,64,9,1,0
69,2,4,9,2,6,3,4,0,0,20,9,1,0
42,6,10,3,4,8,2,4,0,0,41,9,1,1
80,2,15,15,0,13,3,4,0,0,90,9,0,1
67,4,9,6,2,6,3,4,0,3473,44,9,0,0
40,2,3,6,4,3,0,4,0,0,5,9,0,0
19,2,11,1,0,5,1,4,0,0,96,9,0,0
21,3,1,9,4,7,1,4,0,0,71,1,1,1
41,2,2,13,6,3,1,4,0,0,43,2,1,0
76,2,7,14,2,0,0,4,0,0,27,9,1,1
37,2,14,7,1,7,3,4,0,0,48,9,1,0
70,2,8,9,2,7,2,4,0,0,26,9,0,0
62,6,4,8,4,2,4,4,0,0,71,9,1,1
60,1,6,12,0,10,5,0,0,0,37,9,1,1
75,2,15,5,2,4,3,4,88651,0,42,9,1,1
64,2,15,2,5,9,2,1,0,0,35,9,1,0
26,2,13,15,0,4,3,4,0,0,44,9,0,0
30,2,13,5,4,4,1,4,0,0,8,3,1,0
70,2,3,8,2,11,0,4,0,0,8,9,1,1
22,2,2,9,2,1,5,4,0,0,45,9,1,1
64,4,12,12,2,8,0,4,0,0,6,9,0,1
32,2,0,15,2,8,2,4,0,0,63,4,1,0
82,2,8,3,4,13,5,4,0,0,86,9,1,0
41,2,8,2,2,7,1,4,0,0,39,9,0,0
36,2,1,8,2,13,4,4,0,0,95,9,1,0
64,5,12,4,0,5,2,4,0,0,5,9,1,0
86,2,10,2,0,11,1,4,0,0,10,9,0,0
46,2,1,11,0,6,5,4,0,0,32,9,0,0
85,4,4,9,4,7,0,4,56036,0,66,9,1,0
76,2,3,5,4,6,4,4,0,0,2,9,1,0
30,1,12,11,2,10,5,4,0,0,43,9,1,1
52,2,12,1,4,1,2,4,0,0,22,9,1,0
69,2,14,6,0,1,4,4,11117,0,47,9,1,0
71,2,6,10,4,5,3,4,0,0,49,9,1,0
22,0,3,10,0,0,3,4,0,0,80,9,1,0
24,2,5,2,2,13,5,4,0,0,65,9,1,0
40,6,12,6,2,1,3,4,0,0,42,9,0,0
28,2,15,8,2,11,0,4,0,0,36,9,1,0
25,2,8,9,2,11,4,4,0,0,12,9,1,0
57,1,0,3,2,1,0,4,60487,0,42,9,0,0
77,2,0,1,5,4,0,4,0,0,4,9,0,0
80,2,12,12,2,4,4,4,0,0,69,9,1,1
19,2,1,10,2,12,4,4,0,0,68,9,1,0
57,2,0,7,0,5,5,2,0,0,33,9,0,0
85,2,11,3,2,8,0,4,0,0,75,9,1,1
75,2,6,12,4,4,3,4,0,0,81,9,1,0
22,2,12,9,2,10,2,4,0,0,38,1,1,0
40,2,0,10,0,5,3,1,0,0,52,9,1,1
44,2,12,2,2,7,3,4,0,3843,79,9,0,1
85,2,5,11,4,3,3,4,0,0,3,9,1,0
48,2,11,6,2,9,0,4,0,0,96,9,1,1
75,0,2,15,4,1,3,0,0,0,36,9,1,1
65,2,12,10,2,5,5,4,0,0,69,9,0,1
43,5,1,2,4,5,4,4,0,240,68,9,0,0
76,2,10,12,2,2,3,4,0,0,36,9,0,0
79,2,9,11,0,5,1,4,0,0,84,9,1,0
27,2,6,14,4,0,1,4,0,0,18,9,1,1
49,2,0,9,4,10,1,4,0,0,70,9,1,1
73,1,13,12,0,3,1,4,0,0,78,9,1,0
33,0,13,2,2,6,2,4,0,0,98,9,1,0
48,2,11,8,4,0,0,4,0,0,76,9,1,0
87,2,3,4,2,4,2,4,0,2174,88,9,1,1
20,4,1,13,2,1,3,4,0,0,98,4,1,0
61,2,10,1,0,12,4,4,0,0,9,9,0,0
56,2,6,1,0,12,4,2,0,0,29,9,0,0
77,2,4,10,2,2,5,4,0,0,72,9,1,0
25,2,5,7,0,5,5,2,0,0,88,9,1,0
34,2,10,6,4,5,1,4,0,0,76,9,0,0
46,0,6,4,2,11,1,4,61614,0,26,9,0,0
24,6,2,15,2,7,5,4,0,0,79,9,1,0
68,2,14,1,4,5,0,4,0,0,66,9,1,0
41,4,1,12,2,8,2,4,0,0,65,9,0,0
53,4,11,9,4,12,3,4,0,0,47,9,0,0
21,6,12,8,2,0,1,4,0,0,68,9,0,0
20,2,10,14,2,5,5,4,0,0,26,1,1,1
75,4,1,7,0,3,0,4,47867,0,1,9,1,0
70,2,10,3,4,0,2,4,0,0,71,9,0,0
67,1,2,15,0,3,0,4,0,0,73,9,0,0
80,2,9,7,1,2,2,4,0,0,47,9,1,0
42,4,12,1,4,13,1,2,0,0,13,9,1,0
29,2,8,7,2,0,0,4,0,0,15,9,0,0
48,2,4,6,4,5,5,4,86332,0,4,9,1,0
88,2,0,12,2,3,3,4,0,0,39,9,0,0
86,6,11,14,2,8,1,4,17977,0,44,9,1,0
34,2,1,2,4,7,0,4,0,0,81,2,0,0
67,2,13,8,2,10,5,4,0,0,62,9,0,0
64,2,6,7,4,3,2,4,0,0,37,9,0,0
73,2,2,13,4,5,0,4,0,0,57,0,1,0
48,2,14,14,2,4,4,4,0,0,20,9,1,0
60,2,3,9,2,5,1,4,0,0,62,9,0,0
75,2,12,5,2,1,4,3,0,0,12,9,1,0
21,2,2,15,2,13,0,4,0,0,27,9,1,0
49,2,1,1,4,0,2,4,0,0,95,9,0,1
25,2,5,12,2,12,5,4,0,0,84,9,0,1
19,2,14,2,2,4,0,4,86508,0,59,9,1,1
65,4,0,14,2,5,2,2,92791,0,9,9,0,0
33,2,8,6,0,0,0,4,0,0,82,9,1,0
75,2,6,2,4,9,5,4,0,0,37,9,1,1
26,2,2,5,0,0,4,4,0,0,11,9,1,0
17,4,12,6,4,2,3,4,57328,0,33,9,0,0
85,2,3,1,0,13,3,4,0,0,94,9,1,0
35,2,5,14,4,5,5,4,0,0,13,8,1,0
74,2,4,8,4,1,1,4,0,0,46,9,1,1
64,2,3,2,4,12,4,1,0,0,14,9,0,0
23,1,11,7,0,2,3,4,0,0,60,9,1,0
58,2,0,3,4,9,1,4,90298,2581,52,9,1,0
38,2,15,13,0,7,3,4,0,0,59,9,0,0
41,2,9,11,0,2,1,4,0,0,48,9,0,0
59,4,3,6,2,3,5,4,0,0,65,9,0,1
34,2,1,1,4,9,2,4,0,0,52,9,1,0
86,1,3,1,2,1,1,4,0,0,59,9,1,0
36,2,7,3,0,5,4,4,0,0,81,9,1,1
18,2,6,11,2,9,2,2,0,0,51,9,1,0
35,2,12,1,0,5,3,4,0,0,68,9,1,0
26,0,15,1,4,7,5,4,0,3521,58,9,0,0
36,2,9,2,2,5,3,4,0,0,59,9,1,0
55,1,4,4,2,1,3,4,26500,0,38,9,0,0
40,2,10,2,2,5,1,2,0,0,17,9,1,0
29,2,13,14,4,9,1,2,0,0,60,9,1,1
21,2,1,15,2,12,5,2,0,0,49,9,1,0
83,4,12,11,4,8,3,4,0,0,31,9,1,0
84,2,10,6,4,1,2,4,0,0,22,4,0,0
76,6,2,9,2,10,0,4,0,0,37,9,1,0
32,2,1,1,4,3,4,4,0,0,71,9,1,0
54,2,5,11,4,2,3,4,0,0,57,9,1,1
21,2,8,1,4,5,5,4,0,0,23,4,1,1
71,2,14,9,2,2,2,4,0,4197,56,9,1,0
50,2,14,15,2,13,4,4,0,0,8,9,0,1
34,2,3,10,2,7,5,4,0,0,98,9,1,1
31,1,4,4,2,13,5,4,0,0,71,9,1,0
88,2,4,2,4,11,4,4,0,0,54,9,1,1
41,3,14,11,2,9,4,1,32930,0,54,9,1,1
45,2,1,9,2,3,2,4,0,0,5,9,1,0
51,2,5,12,4,13,0,4,0,0,55,9,1,0
77,6,10,11,2,2,2,4,0,0,21,9,1,0
85,2,4,12,0,11,3,4,0,0,49,9,1,1
48,4,6,13,2,0,1,4,0,0,44,9,1,1
18,2,10,15,2,4,5,4,0,0,43,9,0,0
85,2,5,1,2,5,0,2,0,0,71,9,0,0
60,2,8,15,2,5,4,4,0,0,82,9,1,0
37,2,15,10,0,0,2,4,22734,0,90,5,1,1
75,2,15,2,2,12,1,2,0,3078,48,9,1,1
34,2,6,6,6,13,5,3,0,0,65,9,1,0
75,2,13,6,2,9,5,4,0,0,61,9,1,0
52,4,12,14,2,1,5,4,0,0,9,9,0,0
79,2,13,10,4,12,5,4,0,0,44,3,1,0
82,2,6,8,2,5,4,4,0,0,85,9,0,0
89,6,11,8,2,0,4,4,0,0,23,9,1,1
57,2,10,8,4,3,2,4,0,0,40,9,0,0
23,5,0,6,6,5,2,4,0,0,92,9,1,0
47,4,3,1,4,3,4,4,0,0,4,5,0,0
58,2,3,12,2,10,1,4,0,0,78,9,0,1
25,5,1,6,4,11,5,4,0,0,18,9,1,0
80,2,12,10,2,9,0,4,0,0,39,9,1,0
80,2,6,2,4,4,1,4,0,2045,92,9,1,1
73,4,5,12,2,7,1,4,0,0,95,9,0,0
88,6,6,11,2,13,1,4,0,0,19,4,0,0
37,0,15,3,2,10,3,4,14251,0,14,9,1,1
18,6,0,5,4,9,1,2,0,0,91,9,1,1
70,2,15,7,0,6,3,4,0,0,36,9,0,0
44,2,15,15,2,8,2,4,0,0,4,4,1,1
31,2,7,5,4,13,4,4,0,0,98,9,0,0
65,0,0,12,4,5,5,3,0,0,66,9,1,0
24,2,9,8,2,4,1,2,0,0,94,9,1,1
68,5,4,11,0,4,1,4,15357,0,88,9,1,0
31,2,10,4,4,6,5,4,0,0,94,9,1,0
35,1,10,2,2,7,2,4,0,0,37,9,0,0
56,3,7,9,2,5,5,2,0,0,21,9,1,1
87,2,7,3,2,1,2,4,0,0,59,9,1,0
26,2,5,8,4,8,5,4,0,0,91,9,1,0
87,2,7,2,2,5,4,0,0,1884,72,9,0,0
87,2,15,1,2,6,3,4,0,0,3,9,1,0
76,3,15,1,5,7,1,4,90996,0,88,9,1,0
81,2,3,11,2,9,1,1,0,0,24,9,1,0
36,2,15,12,4,13,0,4,0,0,20,9,1,0
24,6,1,6,0,4,2,4,0,0,60,9,1,0
87,1,11,15,4,1,1,1,0,0,59,9,1,1
52,2,0,8,2,13,0,4,0,0,57,9,1,1
72,2,10,13,2,4,0,4,0,1388,44,9,1,0
27,2,12,14,2,6,1,4,0,0,66,9,0,1
43,2,10,6,0,6,0,4,0,0,55,9,1,0
68,2,12,2,4,1,1,4,0,0,1,9,1,0
46,2,1,8,0,5,3,4,0,0,33,9,0,0
26,2,5,15,1,11,4,4,28203,0,30,9,1,1
73,4,12,11,0,2,0,2,0,0,9,9,0,0
70,2,3,10,2,8,1,4,0,0,78,9,0,0
32,1,1,14,0,9,1,4,54218,0,24,9,1,1
76,2,11,14,4,0,2,4,0,0,3,9,1,1
27,2,14,11,2,3,1,4,0,0,5,9,0,0
36,2,1,5,2,1,4,4,0,3659,64,9,1,1
26,2,4,3,4,11,4,4,0,0,98,9,0,0
77,2,12,9,0,6,0,4,0,0,14,9,1,0
80,4,5,4,2,10,1,4,0,0,7,9,0,0
21,2,5,5,4,13,5,4,0,0,94,9,0,1
71,2,8,8,4,2,5,4,0,0,81,9,1,0
87,2,6,12,0,4,1,4,0,0,41,9,1,1
31,2,13,11,4,11,2,2,0,0,39,9,1,0
52,2,10,10,6,5,4,4,0,0,90,9,1,0
53,2,10,2,2,11,5,4,0,0,5,9,1,0
48,6,7,8,5,13,1,2,0,0,4,9,1,0
41,2,8,1,5,10,0,4,0,3673,51,9,1,0
19,1,15,12,4,13,5,4,0,0,66,9,0,1
20,4,7,1,2,7,1,4,99321,0,62,9,0,0
87,2,9,8,0,13,2,4,0,0,5,9,1,0
25,2,11,13,2,1,4,4,0,0,48,9,1,1
51,2,2,8,6,13,2,4,0,0,13,9,0,0
49,2,3,15,2,12,3,4,0,0,39,9,0,0
37,1,1,1,6,2,1,4,0,0,46,9,0,0
82,2,6,10,4,10,3,4,68322,0,81,9,1,0
87,4,11,1,4,0,1,4,0,0,94,9,1,1
81,2,12,14,2,2,3,4,54633,0,56,9,1,1
45,2,7,7,4,3,0,4,0,0,34,9,1,1
22,2,9,15,2,3,0,4,0,0,98,9,1,1
68,6,5,5,2,13,4,4,0,0,44,9,0,0
88,3,12,14,4,5,5,4,0,0,85,9,1,1
26,2,11,8,0,11,4,4,0,0,26,8,0,0
73,2,3,6,4,7,1,4,0,0,26,9,0,0
43,2,11,1,4,3,2,4,0,0,83,9,1,0
60,3,3,11,2,6,0,4,0,0,98,9,1,0
26,4,2,11,2,5,1,4,0,2580,28,9,0,1
36,6,9,7,4,3,3,4,0,0,73,9,1,0
23,2,0,15,2,11,1,4,0,0,3,9,1,0
55,2,0,1,2,9,2,4,0,0,50,9,1,0
48,2,10,2,6,11,3,4,0,0,54,9,1,0
65,5,12,13,4,2,4,2,0,3228,18,9,0,0
18,2,7,2,4,2,2,4,0,0,37,9,0,0
79,2,8,3,0,7,2,4,0,0,69,9,1,1
33,2,8,9,5,8,1,4,0,0,73,9,1,0
84,2,4,4,4,2,4,4,0,0,57,1,1,0
50,2,10,15,0,1,5,4,0,0,67,9,1,0
57,2,1,2,2,11,5,4,0,0,75,9,1,0
52,2,11,2,2,12,1,4,0,0,36,9,1,0
37,2,11,6,2,9,3,4,0,0,26,9,0,0
62,2,13,3,4,13,5,4,0,0,94,9,1,1
37,0,12,4,2,9,2,4,0,0,15,9,1,0
40,2,7,12,2,5,1,0,0,0,82,9,1,0
33,0,12,5,2,1,0,4,0,0,74,9,1,1
64,2,12,9,4,4,5,2,0,3127,22,9,1,0
58,3,4,8,5,5,4,4,0,0,32,9,1,1
82,2,7,10,4,0,4,4,0,0,66,9,0,0
77,4,1,1,5,12,5,4,0,0,63,9,0,1
89,2,9,14,4,6,5,4,0,0,90,9,0,1
54,2,5,5,4,3,5,2,0,0,70,9,0,1
61,1,13,12,0,12,2,4,0,0,18,9,1,0
44,2,9,14,0,12,1,4,0,0,62,9,1,0
77,4,0,11,4,8,1,4,0,0,66,9,0,0
55,5,3,3,4,4,4,4,0,0,19,9,0,0
82,2,15,8,2,9,0,4,0,0,19,9,1,0
41,2,12,14,2,8,3,4,0,0,66,9,1,1
75,2,3,1,4,11,2,4,0,0,57,9,0,0
69,2,8,9,2,2,4,4,0,0,82,9,1,1
19,1,12,9,2,11,3,4,0,0,95,9,1,1
33,2,13,14,2,6,5,4,0,0,64,9,0,0
44,2,1,14,4,8,5,4,26296,0,56,9,1,1
84,2,9,14,2,11,1,2,0,0,23,9,0,0
25,4,8,4,2,7,4,3,72139,0,88,9,1,1
40,2,11,10,4,5,4,4,0,0,13,9,1,1
84,2,4,8,2,8,2,4,0,0,4,9,1,1
86,2,7,3,2,13,0,1,0,0,75,9,1,0
87,5,3,3,4,5,0,4,0,0,4,9,0,0
83,6,3,12,4,12,2,4,0,0,71,9,1,1
75,2,7,12,4,0,4,4,0,0,26,9,0,1
82,6,4,11,0,8,5,4,0,0,67,9,1,0
50,2,10,10,4,13,0,4,0,0,45,9,1,0
64,2,5,7,0,5,4,4,22150,0,83,9,0,0
45,2,5,5,3,5,4,4,0,0,88,9,1,1
82,3,8,15,2,11,4,4,0,0,83,2,1,0
88,2,1,5,6,12,5,1,0,0,61,9,1,0
56,1,14,14,2,6,0,3,0,0,6,9,1,0
30,2,10,4,2,7,3,4,0,0,63,9,0,0
74,2,14,6,4,2,5,2,0,0,46,9,1,1
57,2,9,7,0,4,4,4,0,0,86,9,1,1
59,3,8,12,0,11,5,4,0,0,52,9,1,0
53,2,0,15,2,10,3,4,0,0,65,9,0,1
54,3,7,9,2,3,0,4,0,0,59,9,0,1
82,2,11,10,0,11,2,4,0,0,44,9,1,1
28,2,3,10,4,1,3,4,0,0,20,9,1,0
32,0,0,11,4,13,5,4,0,0,31,9,1,1
81,2,9,6,0,8,5,4,0,0,3,9,0,0
20,2,8,14,4,8,3,4,0,0,75,9,1,0
23,2,9,1,2,2,0,4,81489,0,76,2,1,0
69,2,6,7,2,1,0,4,0,0,60,9,1,0
38,2,9,6,4,13,0,2,0,0,55,9,0,0
61,0,12,2,2,9,5,4,0,0,25,9,1,0
35,1,4,1,4,5,3,2,0,0,10,9,1,1
24,0,11,7,4,1,2,4,0,0,16,9,1,1
22,2,8,9,2,13,3,4,0,0,20,9,0,0
68,2,0,3,4,3,0,4,0,0,29,9,1,1
40,2,5,1,4,12,3,4,0,0,20,9,1,0
78,2,3,6,4,8,3,2,0,0,40,9,1,0
34,2,0,13,4,8,5,4,0,0,94,9,0,0
66,2,4,8,2,5,1,4,0,0,53,9,1,0
75,2,6,14,0,1,0,4,0,0,92,9,1,1
17,2,7,11,6,6,5,4,16815,0,39,9,1,0
88,2,4,7,2,2,0,4,0,0,5,9,0,0
86,0,7,13,2,13,4,4,0,0,6,9,1,0
76,2,2,2,4,5,1,2,0,0,4,9,1,0
80,2,2,3,2,5,4,4,32460,0,41,9,0,0
30,2,0,15,0,5,4,4,0,0,84,9,1,1
26,2,11,4,4,4,1,3,0,0,49,9,1,0
42,2,0,12,0,10,5,4,0,0,3,9,1,1
